FID,profile_id,file_id,sattag_program,device_id,device_wmo_ref,tag_type,common_name,release_site,state_country,age_class,sex,timestamp,min_pressure,max_pressure,nb_measurements,geom,colour,size
aatams_sattag_dm_profile_map.5679814,5679814,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-02T00:00:00,4,16,13,"LINESTRING (124.242748248482 -33.1219971975712, 124.244 -33.1234424242424)",#53902C,39833600
aatams_sattag_dm_profile_map.5679605,5679605,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-11-27T14:38:00,4,17,15,"LINESTRING (124.175908533284 -33.3306067111687, 124.208110638299 -33.22963278172)",#53902C,39833600
aatams_sattag_dm_profile_map.5679847,5679847,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-07T00:12:00,4,17,15,"LINESTRING (124.17344670051 -33.2954467005103, 124.174817258883 -33.2968172588832)",#53902C,39833600
aatams_sattag_dm_profile_map.5679775,5679775,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-27T01:56:00,4,18,15,"LINESTRING (124.290313218638 -33.2278401486998, 124.197878647743 -33.1394685058166)",#53902C,39833600
aatams_sattag_dm_profile_map.5679936,5679936,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-22T21:58:00,,,9,"LINESTRING (123.998595005213 -33.5947117585729, 124.035956087406 -33.5507575442287)",#53902C,39833600
aatams_sattag_dm_profile_map.5679850,5679850,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-07T06:10:00,4,12,9,"LINESTRING (124.119799764237 -33.375660335963, 124.118856707818 -33.3770041913592)",#53902C,39833600
aatams_sattag_dm_profile_map.5679877,5679877,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-13T11:56:00,4,13,11,"LINESTRING (124.013725848083 -33.4696605825959, 124.013792219764 -33.4685322640126)",#53902C,39833600
aatams_sattag_dm_profile_map.5679792,5679792,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-28T12:10:00,4,7,4,"LINESTRING (124.019032388263 -33.5392974010678, 123.951710769231 -33.627)",#53902C,39833600
aatams_sattag_dm_profile_map.5679700,5679700,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-13T06:06:00,4,10,7,"LINESTRING (124.220201314708 -33.034178992057, 124.218722267872 -33.0353129279649)",#53902C,39833600
aatams_sattag_dm_profile_map.5679879,5679879,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-13T12:04:00,4,12,9,"LINESTRING (124.013814343658 -33.4681561578179, 124.021141111292 -33.4430053772201)",#53902C,39833600
aatams_sattag_dm_profile_map.5679726,5679726,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-18T06:12:00,4,9,6,"LINESTRING (124.129854950676 -33.2447226890756, 124.219076634928 -33.1062715779624)",#53902C,39833600
aatams_sattag_dm_profile_map.5679920,5679920,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-19T08:16:00,4,18,15,"LINESTRING (124.138111714012 -33.3200504308956, 124.118185010859 -33.2681965966651)",#53902C,39833600
aatams_sattag_dm_profile_map.5679954,5679954,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-24T18:06:00,4,14,11,"LINESTRING (124.1685750949 -33.2297530945701, 124.085637532132 -33.415712082265)",#53902C,39833600
aatams_sattag_dm_profile_map.5679943,5679943,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-23T18:02:00,4,10,7,"LINESTRING (124.112014051905 -33.3464880145513, 124.114712018515 -33.3441868077368)",#53902C,39833600
aatams_sattag_dm_profile_map.5679842,5679842,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-06T16:04:00,4,12,10,"LINESTRING (123.997650277264 -33.3727879235987, 124.002997209488 -33.3690013952561)",#53902C,39833600
aatams_sattag_dm_profile_map.5679982,5679982,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-29T13:54:00,4,15,13,"LINESTRING (124.190472885032 -33.3023644251607, 124.087675171737 -33.4503172227674)",#53902C,39833600
aatams_sattag_dm_profile_map.5679915,5679915,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-18T12:08:00,,,12,"LINESTRING (124.145192041358 -33.2833012776732, 124.095358033652 -33.3655938634111)",#53902C,39833600
aatams_sattag_dm_profile_map.5679946,5679946,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-24T00:02:00,,,13,"LINESTRING (124.175029288703 -33.2410334728033, 124.1742890625 -33.2431328125)",#53902C,39833600
aatams_sattag_dm_profile_map.5679665,5679665,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-07T06:10:00,4,24,19,"LINESTRING (124.230771639038 -33.2217034990808, 124.16054255718 -33.1475511811024)",#53902C,39833600
aatams_sattag_dm_profile_map.5679664,5679664,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-07T06:02:00,,,19,"LINESTRING (124.240200736648 -33.2184622467772, 124.230771639038 -33.2217034990808)",#53902C,39833600
aatams_sattag_dm_profile_map.5679702,5679702,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-13T12:04:00,4,7,4,"LINESTRING (124.170440819702 -33.1554307112663, 124.168488972614 -33.1581765300514)",#53902C,39833600
aatams_sattag_dm_profile_map.5679772,5679772,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-26T22:00:00,4,17,15,"LINESTRING (124.191846446403 -33.2700097456602, 124.272558261517 -33.2253289621656)",#53902C,39833600
aatams_sattag_dm_profile_map.5679851,5679851,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-07T06:16:00,4,11,9,"LINESTRING (124.118856707818 -33.3770041913592, 124.07154858641 -33.505597266425)",#53902C,39833600
aatams_sattag_dm_profile_map.5679609,5679609,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-11-28T00:00:00,4,16,13,"LINESTRING (124.144832923833 -33.1529947349947, 124.139525798518 -33.1533316953322)",#53902C,39833600
aatams_sattag_dm_profile_map.5679914,5679914,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-18T12:00:00,4,14,11,"LINESTRING (124.148235053155 -33.2822245196528, 124.145192041358 -33.2833012776732)",#53902C,39833600
aatams_sattag_dm_profile_map.5679757,5679757,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-22T13:00:00,4,10,8,"LINESTRING (124.131450643777 -33.2954978540772, 124.0911237911 -33.4273191489514)",#53902C,39833600
aatams_sattag_dm_profile_map.5679843,5679843,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-06T18:00:00,4,15,12,"LINESTRING (124.002997209488 -33.3690013952561, 124.002423161252 -33.3692884193741)",#53902C,39833600
aatams_sattag_dm_profile_map.5679833,5679833,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-05T12:16:00,,,9,"LINESTRING (124.102583135794 -33.4146274974602, 124.139092547482 -33.2649629810071)",#53902C,39833600
